# JPWiki Japanese localization data
# kind	key	english	japanese
full	BOOK:000243D2		De Rerum Dirennis
full	BOOK:000243D3		2920, Sun's Dusk (v11)
full	BOOK:000243D4		Daughter of the Niben
full	BOOK:000243D5		The Dragon Break
full	BOOK:000243D6		Sithis
full	BOOK:000243D7		2920, First Seed (v3)
full	BOOK:000243D8		The Lunar Lorkhan
full	BOOK:000243D9		The Armorer's Challenge
full	BOOK:000243DA		Last Scabbard of Akrash
full	BOOK:000243DB		2920, Evening Star (v12)
full	BOOK:000243DC		Cherim's Heart of Anequina
full	BOOK:000243DD		Palla, volume 2
full	BOOK:000243DE		The Ransom of Zarek
full	BOOK:000243DF		A Dance in Fire, v3
full	BOOK:000243E0		The Red Kitchen Reader
full	BOOK:000243E1		Beggar
full	BOOK:000243E2		The Argonian Account, Book 1
full	BOOK:000243E3		Words and Philosophy
full	BOOK:000243E4		2920, Morning Star (v1)
full	BOOK:000243E5		Fire and Darkness
full	BOOK:000243E6		Song Of Hrormir
full	BOOK:000243E7		Feyfolken I
full	BOOK:000243E8		Death Blow of Abernanit
full	BOOK:000243EA		A Dance in Fire, v2
full	BOOK:000243EC		The Warp in the West
full	BOOK:000243ED		Feyfolken II
full	BOOK:000243EF		Night Falls on Sentinel
full	BOOK:000243F1		Feyfolken III
full	BOOK:000243F2		The Doors of Oblivion
full	BOOK:000243F3		The Third Door
full	BOOK:000243F4		2920, Hearth Fire (v9)
full	BOOK:000243F5		2920, Frostfall (v10)
full	BOOK:000243F6		The Warrior's Charge
full	BOOK:000243F7		The Horrors of Castle Xyr
full	BOOK:000243F8		Response to Bero's Speech
full	BOOK:000243F9		A Hypothetical Treachery
full	BOOK:000243FA		The Art of War Magic
full	BOOK:000243FB		Mystery of Talara, v 3
full	BOOK:000243FC		Immortal Blood
full	BOOK:000243FD		The Wolf Queen, v 2
full	BOOK:000243FE		Ahzirr Traajijazeri
full	BOOK:000243FF		The Seed
full	BOOK:00024400		Master Zoaraym's Tale
full	BOOK:00024401		Hallgerd's Tale
full	BOOK:00024402		2920, MidYear (v6)
full	BOOK:00024403		Chimarvamidium
full	BOOK:00024404		How Orsinium Passed to Orcs
full	BOOK:00024405		History of the Fighters Guild
full	BOOK:00024406		The Wolf Queen, v 3
full	BOOK:00024407		The Argonian Account, Book 3
full	BOOK:00024408		Incident in Necrom
full	BOOK:00024409		Palla, volume 1
full	BOOK:0002440A		Mystery of Talara, v 4
full	BOOK:0002440C		Ice and Chitin
full	BOOK:0002440D		Lord Jornibret's Last Dance
full	BOOK:0002440E		The Refugees
full	BOOK:0002440F		Rislav The Righteous
full	BOOK:00024410		The Gold Ribbon of Merit
full	BOOK:00024411		A Dance in Fire, v5
full	BOOK:0002452F		Vernaccus and Bourlor
full	BOOK:00024530		Father Of The Niben
full	BOOK:00024531		The Black Arrow, v 2
full	BOOK:00024532		The Buying Game
full	BOOK:00024533		The Wolf Queen, v 4
full	BOOK:00024534		2920, Sun's Height (v7)
full	BOOK:00024535		A Dance in Fire, v6
full	BOOK:00024536		A Dance in Fire, v 7
full	BOOK:00024537		The Firsthold Revolt
full	BOOK:00024538		2920, Sun's Dawn (v2)
full	BOOK:00024539		The Black Arts On Trial
full	BOOK:0002453A		More Than Mortal
full	BOOK:0002453B		Azura and the Box
full	BOOK:0002453C		Withershins
full	BOOK:0002453D		Notes on Racial Phylogeny
full	BOOK:0002453E		The Exodus
full	BOOK:0002453F		2920, Rain's Hand (v4)
full	BOOK:00024540		Mystery of Talara, v 2
full	BOOK:00024541		The Locked Room
full	BOOK:00024542		The Wolf Queen, v 1
full	BOOK:00024543		Aevar Stone-Singer
full	BOOK:00024544		Fall of the Snow Prince
full	BOOK:00024545		Surfeit of Thieves
full	BOOK:00024546		The Wolf Queen, v 6
full	BOOK:00024547		2920, Last Seed (v8)
full	BOOK:00024548		Sacred Witness
full	BOOK:00024549		Legend of Krately House
full	BOOK:0002454A		Purloined Shadows
full	BOOK:0002454B		Biography of the Wolf Queen
full	BOOK:0002454C		The Wolf Queen, v 5
full	BOOK:0002454D		2920, Second Seed (v5)
full	BOOK:0002454E		The Wolf Queen, v 7
full	BOOK:00024550		Biography of Barenziah, v 1
full	BOOK:00024551		Biography of Barenziah, v 2
full	BOOK:00024552		Biography of Barenziah, v 3
full	BOOK:00024553		Biography of Barenziah, v 3
full	BOOK:00024554		Brief History of the Empire, v 1
full	BOOK:00024555		Brief History of the Empire, v 2
full	BOOK:00024556		Brief History of the Empire, v 3
full	BOOK:00024557		Brief History of the Empire, v 4
full	BOOK:00024558		Report: Disaster at Ionith
full	BOOK:00024559		The Argonian Account, Book 2
full	BOOK:0002455A		The Argonian Account, Book 4
full	BOOK:0002455B		Guide to Anvil
full	BOOK:0002455C		Guide to Skingrad
full	BOOK:0002455D		Guide to Chorrol
full	BOOK:0002455E		Guide to Bruma
full	BOOK:0002455F		Guide to Bravil
full	BOOK:00024560		Guide to Leyawiin
full	BOOK:00024561		Guide to Cheydinhal
full	BOOK:00024562		Guide to the Imperial City
full	BOOK:00024563		The Book of Daedra
full	BOOK:00024564		Darkest Darkness
full	BOOK:00024565		The Eastern Provinces
full	BOOK:00024566		Frontier, Conquest
full	BOOK:00024567		Fundaments of Alchemy
full	BOOK:00024568		Galerion The Mystic
full	BOOK:00024569		A Less Rude Song
full	BOOK:0002456A		Manual of Arms
full	BOOK:0002456B		Manual of Spellcraft
full	BOOK:0002456C		Mixed Unit Tactics
full	BOOK:0002456D		On Morrowind
full	BOOK:0002456E		Mysterious Akavir
full	BOOK:0002456F		Gods and Worship
full	BOOK:00024570		The Real Barenziah, v 1
full	BOOK:00024571		The Real Barenziah, v 2
full	BOOK:00024572		The Real Barenziah, v 3
full	BOOK:00024573		The Real Barenziah, v 4
full	BOOK:00024574		The Real Barenziah, v 5
full	BOOK:00024575		Ruins of Kemel-Ze
full	BOOK:00024576		A Children's Anuad
full	BOOK:00024577		Ten Commands: Nine Divines
full	BOOK:00024578		The Amulet of Kings
full	BOOK:00024579		Trials of St. Alessia
full	BOOK:0002457A		Tamrielic Lore
full	BOOK:0002457B		The Firmament
full	BOOK:0002457C		Varieties of Daedra
full	BOOK:0002457D		The Madness of Pelagius
full	BOOK:0002457E		On Oblivion
full	BOOK:0002457F		Provinces of Tamriel
full	BOOK:00024580		Mystery of Talara, v 5
full	BOOK:00024581		The Wolf Queen, v 8
full	BOOK:00024582		Spirit of the Daedra
full	BOOK:00024583		The Legendary Scourge
full	BOOK:00024584		Arcana Restored
full	BOOK:00024585		The Posting of the Hunt
full	BOOK:00024586		The Brothers of Darkness
full	BOOK:00024587		Children of the Sky
full	BOOK:00024588		Five Songs of King Wulfharth
full	BOOK:00024589		Fragment: On Artaeum
full	BOOK:0002458A		Hanging Gardens
full	BOOK:0002458B		Mysticism
full	BOOK:0002458C		Nerevar Moon and Star
full	BOOK:0002458D		N'Gasta! Kvata! Kvakis!
full	BOOK:0002458E		The Old Ways
full	BOOK:0002458F		Origin of the Mages Guild
full	BOOK:00024590		The Pig Children
full	BOOK:00024591		The Red Book of Riddles
full	BOOK:00024592		The True Nature of Orcs
full	BOOK:00024593		The Waters of Oblivion
full	BOOK:00024594		The Wild Elves
full	BOOK:00024595		Followers of the Gray Fox
full	BOOK:00024596		The Five Tenets
full	BOOK:00026B1D		Modern Heretics
full	BOOK:00026D8B		Mages Guild Charter
full	BOOK:000274EE		Assassination!
full	BOOK:000277AE		Earana's Notes
full	BOOK:000280A9		Dar-Ma's Diary
full	BOOK:00028D78		List of Death
full	BOOK:00028D79		List of Death
full	BOOK:00028D7B		List of Death
full	BOOK:00028D7C		List of Death
full	BOOK:00028D7F		List of Death
full	BOOK:00028D80		List of Death
full	BOOK:00028D82		List of Death
full	BOOK:0002A577		Brenus Astis' Journal
full	BOOK:0002AF00		Sketch of the High Fane
full	BOOK:0002B458		Invitation from Umbacano
full	BOOK:0002C500		Worn, Faded Note
full	BOOK:0002C524		Note
full	BOOK:0002C8DD		Cleansing of the Fane
full	BOOK:0002FB3B		Dead Drop Orders #3
full	BOOK:0002FB3E		Dead Drop Orders #1
full	BOOK:0002FF32		A Bloody Journal
full	BOOK:0003001B		Reverse Invisibility
full	BOOK:00030146		Dead Drop Orders #4
full	BOOK:00030194		Dead Drop Orders #5
full	BOOK:00030195		Dead Drop Orders #6
full	BOOK:000301AD		Dead Drop Orders #7
full	BOOK:00031B2A		Dead Drop Orders #2
full	BOOK:0003353B		Ayleid Reference Text
full	BOOK:00033DEC		Hastily Scrawled Note
full	BOOK:00034875		Waterfront Tax Records
full	BOOK:000355E0		Mysterious Note
full	BOOK:000355ED		Amantius Allectus' Diary
full	BOOK:00035E03		Orders From Lucien Lachance
full	BOOK:0003647E		The Path of Transcendence
full	BOOK:000366B1		Log of the Emma May
full	BOOK:00038447		Gelebourne's Journal
full	BOOK:00038B2F		Journal of the Lord Lovidicus
full	BOOK:0003C37E		Suspicious Letter
full	BOOK:0003D06B		Ramblings of Audens Avidius
full	BOOK:00043523		The Prophet Arden-Sul
full	BOOK:00043981		The Predecessors
full	BOOK:00043F75		Wabbajack
full	BOOK:00043F76		The Madness of Pelagius
full	BOOK:00043F77		The Liturgy of Affliction
full	BOOK:00044407		Bark and Sap
full	BOOK:000452E9		Mirili's List
full	BOOK:0004E95E		Nirnroot Missive
full	BOOK:000552C9		Myths of Sheogorath
full	BOOK:00058EEE		The Last King of the Ayleids
full	BOOK:000624D1		Crumpled Piece of Paper
full	BOOK:000624D2		crumpled piece of paper
full	BOOK:000624D3		Folded Page
full	BOOK:000624D4		Letter to the Guild of Mages
full	BOOK:000624D9		Weathered Journal
full	BOOK:000624DB		Letter to the Guild of Mages
full	BOOK:000624DC		Letter to the Guild of Mages
full	BOOK:00066200		Alval Uvani's Schedule
full	BOOK:00066CD2		Pale Pass Discovery!
full	BOOK:00066CD3		Cheydinhal Heir Saved!
full	BOOK:00066CD4		Greatest Painter Safe!
full	BOOK:00066CD5		Anvil Tarts Thwarted!
full	BOOK:00068C10		Note
full	BOOK:00068C11		Note
full	BOOK:00068C12		Note
full	BOOK:00068C13		Note
full	BOOK:00068C14		Note
full	BOOK:00068C15		Note
full	BOOK:00068C16		Note
full	BOOK:00068C17		Note
full	BOOK:000693D2		Vicente's Note to Ocheeva
full	BOOK:00069875		From Frog to Man
full	BOOK:00069876		An Elytra's Life
full	BOOK:00069877		The Living Woods
full	BOOK:0006987D		Zealotry
full	BOOK:0006987E		Heretical Thoughts
full	BOOK:0006987F		Fall of Vitharn
full	BOOK:0006A7FE		Guide to New Sheoth
full	BOOK:0006A800		The Blessings of Sheogorath
full	BOOK:0006A801		The Shivering Apothecary
full	BOOK:0006A808		The Shivering Bestiary
full	BOOK:0006A835		Saints and Seducers
full	BOOK:0006A83A		The Standing Stones
full	BOOK:0006B5C0		Letter
full	BOOK:0006B5C1		Letter
full	BOOK:0006B5C2		Letter
full	BOOK:0006B5C3		Letter
full	BOOK:0006B5C4		Letter
full	BOOK:0006B5C5		Letter
full	BOOK:0006B5C6		Instructions
full	BOOK:0006B5C7		Letter
full	BOOK:0006B5C8		Handbill
full	BOOK:0006B5C9		Handbill
full	BOOK:0006B5CA		Handbill
full	BOOK:0006B5CB		Handbill
full	BOOK:0006B5CC		Handbill
full	BOOK:0006B5CD		Handbill
full	BOOK:0006B5CE		Handbill
full	BOOK:0006B5CF		Handbill
full	BOOK:0006B5D0		Handbill
full	BOOK:0006B5D1		Handbill
full	BOOK:0006B5D2		Handbill
full	BOOK:0006B5D3		Handbill
full	BOOK:0006B5D4		Handbill
full	BOOK:0006B5D5		Handbill
full	BOOK:0006B5D6		Handbill
full	BOOK:0006B5D7		Handbill
full	BOOK:0006B5D8		Handbill
full	BOOK:0006B5D9		Handbill
full	BOOK:0006BD47		New 'Doomstones' Series!
full	BOOK:0006BFAC		Dirty Scroll
full	BOOK:0006D6ED		Adamus Phillida Slain!
full	BOOK:0006D6EE		Gray Fox, Man or Myth?
full	BOOK:0006D6EF		Gray Fox Unmasked!
full	BOOK:0006D6F0		Poor Burdened by Taxes!
full	BOOK:0006D6F1		Waterfront Raid Fails!
full	BOOK:0006D6F2		New Watch Captain Named
full	BOOK:0006D6F3		Vampire Nest in the City!
full	BOOK:0006D6F4		Palace Break-In?
full	BOOK:0006DBBA		Recipe
full	BOOK:0006DBBB		Recipe
full	BOOK:0006DBBC		Recipe
full	BOOK:0006DBBD		Shopping List
full	BOOK:0006DBBE		Shopping List
full	BOOK:0006DDA1		Manual of Spellcraft
full	BOOK:000708BB		Hirrus Clutumnus's Will
full	BOOK:00071765		Handbill
full	BOOK:00071766		Handbill
full	BOOK:00071767		Handbill
full	BOOK:00071768		Handbill
full	BOOK:00071769		Handbill
full	BOOK:0007176A		Handbill
full	BOOK:0007176B		Handbill
full	BOOK:0007176C		Handbill
full	BOOK:0007176D		Handbill
full	BOOK:0007176E		Handbill
full	BOOK:0007176F		Handbill
full	BOOK:00071770		Handbill
full	BOOK:00071771		Handbill
full	BOOK:00071772		Handbill
full	BOOK:00071773		Handbill
full	BOOK:00071774		Handbill
full	BOOK:00071775		Handbill
full	BOOK:00071776		Handbill
full	BOOK:00071777		Handbill
full	BOOK:00071778		Handbill
full	BOOK:00071779		Handbill
full	BOOK:0007177A		Handbill
full	BOOK:0007177B		Handbill
full	BOOK:0007177C		Handbill
full	BOOK:0007177D		Handbill
full	BOOK:0007177E		Handbill
full	BOOK:0007177F		Handbill
full	BOOK:00071780		Handbill
full	BOOK:00071781		Handbill
full	BOOK:00071782		Handbill
full	BOOK:00071783		Handbill
full	BOOK:00071784		Handbill
full	BOOK:00071785		Handbill
full	BOOK:00071786		Handbill
full	BOOK:00071787		Handbill
full	BOOK:00071788		Handbill
full	BOOK:00071789		Handbill
full	BOOK:0007178A		Handbill
full	BOOK:0007178B		Handbill
full	BOOK:00071D50		Public Notice
full	BOOK:00072296		Journal of Claudius Arcadia
full	BOOK:000732B7		Tragic Accident! Baenlin Dead!
full	BOOK:000738D8		Note from First Mate Filch
full	BOOK:00073A5F		Calcinator Treatise
full	BOOK:00073A60		Liminal Bridges
full	BOOK:00073A61		Battle of Sancre Tor
full	BOOK:00073A62		The Legendary Sancre Tor
full	BOOK:00073A63		Before the Ages of Man
full	BOOK:00073A64		Proper Lock Design
full	BOOK:00073A65		Advances in Lock Picking
full	BOOK:00073A66		Mace Etiquette
full	BOOK:00073A67		Light Armor Repair
full	BOOK:00073A68		Heavy Armor Repair
full	BOOK:00073A69		Reality & Other Falsehoods
full	BOOK:00073A6A		Way of the Exposed Palm
full	BOOK:00073A6B		Souls, Black and White
full	BOOK:00074A8A		Crumpled Note
full	BOOK:000781CB		Cindanwe's Notebook
full	BOOK:00078562		The Lusty Argonian Maid
full	BOOK:00078563		Magic from the Sky
full	BOOK:0007BEA0		Night Mother Rituals!
full	BOOK:0007F3E7		Grommok's Journal
full	BOOK:0008058B		Crematory Instructions
full	BOOK:000813CC		Liturgy of the Duelists
full	BOOK:00081469		Arbiter's Log
full	BOOK:00081F8D		The Ravings of Fenroy
full	BOOK:00082099		Traelius' Journal
full	BOOK:0008209A		Alyssa's Journal
full	BOOK:000820AA		Gyub, Lord of the Pit
full	BOOK:000820AE		Scroll
full	BOOK:000820B8		Scroll
full	BOOK:00082394		Love Letter
full	BOOK:0008239A		Weathered Letter
full	BOOK:0008239D		Sealed Correspondence
full	BOOK:0008239F		Brief Journal
full	BOOK:000823A1		Letter Draft
full	BOOK:000823A7		Yellowed Copy
full	BOOK:00082597		Death Decree
full	BOOK:000831B0		Glarthir's Notes
full	BOOK:000831B1		Glarthir's Notes
full	BOOK:000831B2		Glarthir's Notes
full	BOOK:000831B3		Glarthir's Notes
full	BOOK:000831B4		Glarthir's Notes
full	BOOK:000831B5		Glarthir's Notes
full	BOOK:000831B6		Glarthir's Notes
full	BOOK:000831B7		Glarthir's Notes
full	BOOK:000831B8		Glarthir's Notes
full	BOOK:000831B9		Glarthir's Notes
full	BOOK:0008D2FE		Letter to Sheogorath
full	BOOK:0008DC48		Handwritten Note
full	BOOK:0008DC4A		Crumpled Piece of Paper
full	BOOK:0008DC4C		Crumpled Piece of Paper
full	BOOK:0008DCB7		Experiment Log - Day 12
full	BOOK:0008DCB8		Unproductive Musings
full	BOOK:0008DCB9		Project Hound's Blood - Day 7
full	BOOK:0008DCC8		16 Accords of Madness, v. XII
full	BOOK:0008DCCA		16 Accords of Madness, v. IX
full	BOOK:0008DCCB		16 Accords of Madness, v. VI
full	BOOK:0008E325		Scented Parchment
full	BOOK:0008E326		Perfumed Letter
full	BOOK:0008F7BB		Faded Note
full	BOOK:00090629		House Reading Area
full	BOOK:000908C7		Handwritten Note
full	BOOK:00090EB2		House Kitchen Area
full	BOOK:00090EB3		House Dining Area
full	BOOK:00090EB4		House Storage Area
full	BOOK:00090EB5		House Racks Assortment
full	BOOK:00090EB6		House Wall Hangings
full	BOOK:0009190F		Summon Rufio's Ghost
full	BOOK:00092022		House Dining Area
full	BOOK:00092023		House Storage Area
full	BOOK:00092027		House Wall Hangings
full	BOOK:0009202C		House Kitchen Area
full	BOOK:0009202E		House Sitting Area
full	BOOK:00093F26		Week-old blood
full	BOOK:00093F36		Hunger vs. Shambles
full	BOOK:00093F39		Reptilian Appetite Conditioning
full	BOOK:000950E2		Notes: Captain Montrose
full	BOOK:000982EF		Wanted Poster
full	BOOK:000982F0		Pension of the Ancestor Moth
full	BOOK:000982F1		Transfer Orders
full	BOOK:00098682		A New Guild for Fighters?
full	BOOK:00098683		Rain of Burning Dogs!
full	BOOK:00098689		Pranks Spoils Society Gathering!
full	BOOK:000A915C		Fighters Guild History, 1st Ed.
full	BOOK:000A9668		Letter from Branwen
full	BOOK:000AA07D		A Life of Uriel Septim VII
full	BOOK:000AA07E		Crumpled Piece of Paper
full	BOOK:000AA07F		Crumpled Piece of Paper
full	BOOK:000AA080		Crumpled Piece of Paper
full	BOOK:000AA081		Crumpled Piece of Paper
full	BOOK:000AA082		Crumpled Piece of Paper
full	BOOK:000AA083		Crumpled Piece of Paper
full	BOOK:000AA084		Letter to Mother
full	BOOK:000AA288		Manual of Armor
full	BOOK:000B073C		Note
full	BOOK:000B073D		Note of Bounty
full	BOOK:000B157F		House Dining Area
full	BOOK:000B1580		House Reading Area
full	BOOK:000B1581		House Bedroom Area
full	BOOK:000B1582		House Study Area
full	BOOK:000B1583		House Kitchen Area
full	BOOK:000B1584		House Storage Area
full	BOOK:000B1585		House Wall Hangings
full	BOOK:000B158D		House Dining Area
full	BOOK:000B158E		House Kitchen Area
full	BOOK:000B158F		House Upper Storage Area
full	BOOK:000B1590		House Upper Sitting Area
full	BOOK:000B1591		House Upper Wall Hangings
full	BOOK:000B1592		House Study Area
full	BOOK:000B1593		House Bedroom Area
full	BOOK:000B1594		House Lower Storage Area
full	BOOK:000B1595		House Lower Wall Hangings
full	BOOK:000B15AD		House Bedroom Area
full	BOOK:000B15AE		House Dressing Area
full	BOOK:000B15AF		House Upper Hall Area
full	BOOK:000B15B0		House Storage Area
full	BOOK:000B15B1		House Kitchen Area
full	BOOK:000B15B2		House Sitting Area
full	BOOK:000B15B3		House Dining Area
full	BOOK:000B15B4		House Study Area
full	BOOK:000B15B5		House Lower Wall Hangings
full	BOOK:000B15B6		House Upper Wall Hangings
full	BOOK:000B15D5		House Kitchen Area
full	BOOK:000B15D6		House Sitting Area
full	BOOK:000B15D7		House Study Area
full	BOOK:000B15D8		House Dining Area
full	BOOK:000B15D9		House Dining Upgrade
full	BOOK:000B15DA		House Bedroom Area
full	BOOK:000B15DB		House Servants Quarters
full	BOOK:000B15DC		House Suite Area
full	BOOK:000B15DD		House Lower Wall Hangings
full	BOOK:000B15DE		House Middle Wall Hangings
full	BOOK:000B15DF		House Upper Wall Hangings
full	BOOK:000B1621		House Dining Area
full	BOOK:000B1622		House Kitchen Area
full	BOOK:000B1623		House Sitting Area
full	BOOK:000B1624		House Den Area
full	BOOK:000B1625		House Upper Hall Area
